date,state,stateId,family
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-17,United States,US,Zenit
2018-11-18,China,CN,DF5
2018-11-18,China,CN,DF5
2018-11-19,China,CN,DF5
2018-11-19,China,CN,DF5
2018-11-19,China,CN,DF5
2018-11-19,China,CN,DF5
2018-11-19,China,CN,DF5
2018-11-21,Other,F,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-29,Other,IN,Other
2018-11-30,Russia,RU,Other
2018-11-30,Russia,RU,Other
2018-11-30,Russia,RU,Other
2018-11-30,Russia,RU,Other
2018-12-03,Russia,RU,R-7
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-03,United States,US,Falcon9
2018-12-04,Other,F,Other
2018-12-04,Other,F,Other
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-05,United States,US,Falcon9
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-07,China,CN,DF5
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-16,Other,NZ,Other
2018-12-19,Other,IN,Other
2018-12-19,Other,F,R-7
2018-12-21,Russia,RU,Proton
2018-12-21,China,CN,Other
2018-12-23,United States,US,Falcon9
2018-12-24,China,CN,DF5
2018-12-24,China,CN,DF5
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-27,Russia,RU,R-7
2018-12-29,China,CN,DF5
2018-12-29,China,CN,DF5
2018-12-29,China,CN,DF5
2018-12-29,China,CN,DF5
2018-12-29,China,CN,DF5
2018-12-29,China,CN,DF5
2018-12-29,China,CN,DF5
2019-01-10,China,CN,DF5
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-11,United States,US,Falcon9
2019-01-15,Other,IR,Other
2019-01-18,Other,J,Other
2019-01-18,Other,J,Other
2019-01-18,Other,J,Other
2019-01-18,Other,J,Other
2019-01-18,Other,J,Other
2019-01-18,Other,J,Other
2019-01-18,Other,J,Other
2019-01-18,Other,J,Other
2019-01-19,United States,US,Other
2019-01-21,China,CN,Other
2019-01-21,China,CN,Other
2019-01-21,China,CN,Other
2019-01-21,China,CN,Other
2019-01-24,Other,IN,Other
2019-01-24,Other,IN,Other
2019-02-05,Other,IR,Other
2019-02-05,Other,F,Other
2019-02-05,Other,F,Other
2019-02-21,Russia,RU,R-7
2019-02-22,United States,US,Falcon9
2019-02-22,United States,US,Falcon9
2019-02-22,United States,US,Falcon9
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-02-27,Other,F,R-7
2019-03-02,United States,US,Falcon9
2019-03-09,China,CN,DF5
2019-03-14,Russia,RU,R-7
2019-03-16,United States,US,Other
2019-03-22,Other,F,Other
2019-03-27,China,CN,Other
2019-03-28,Other,NZ,Other
2019-03-31,China,CN,DF5
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-01,Other,IN,Other
2019-04-04,Russia,RU,R-7
2019-04-04,Other,F,R-7
2019-04-04,Other,F,R-7
2019-04-04,Other,F,R-7
2019-04-04,Other,F,R-7
2019-04-11,United States,US,Falcon9
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-17,United States,US,Zenit
2019-04-20,China,CN,DF5
2019-04-29,China,CN,DF5
2019-04-29,China,CN,DF5
2019-05-04,United States,US,Falcon9
2019-05-04,United States,US,Falcon9
2019-05-05,Other,NZ,Other
2019-05-05,Other,NZ,Other
2019-05-05,Other,NZ,Other
2019-05-05,Other,NZ,Other
2019-05-05,Other,NZ,Other
2019-05-17,China,CN,DF5
2019-05-22,Other,IN,Other
2019-05-22,China,CN,DF5
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-24,United States,US,Falcon9
2019-05-27,Russia,RU,R-7
2019-05-30,Russia,RU,Proton
2019-06-05,China,CN,Other
2019-06-05,China,CN,Other
2019-06-05,China,CN,Other
2019-06-05,China,CN,Other
2019-06-05,China,CN,Other
2019-06-05,China,CN,Other
2019-06-05,China,CN,Other
2019-06-12,United States,US,Falcon9
2019-06-12,United States,US,Falcon9
2019-06-12,United States,US,Falcon9
2019-06-20,Other,F,Other
2019-06-20,Other,F,Other
2019-06-24,China,CN,DF5
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-25,United States,US,Falcon9
2019-06-29,Other,NZ,Other
2019-06-29,Other,NZ,Other
2019-06-29,Other,NZ,Other
2019-06-29,Other,NZ,Other
2019-06-29,Other,NZ,Other
2019-06-29,Other,NZ,Other
2019-06-29,Other,NZ,Other
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-05,Russia,RU,R-7
2019-07-10,Russia,RU,Other
2019-07-10,Russia,RU,Other
2019-07-10,Russia,RU,Other
2019-07-10,Russia,RU,Other
2019-07-11,Other,F,Other
2019-07-13,Russia,RU,Proton
2019-07-20,Russia,RU,R-7
2019-07-22,Other,IN,Other
2019-07-22,Other,IN,Other
2019-07-22,Other,IN,Other
2019-07-25,China,CN,Other
2019-07-25,China,CN,Other
2019-07-25,China,CN,Other
2019-07-25,China,CN,Other
2019-07-25,China,CN,Other
2019-07-25,United States,US,Falcon9
2019-07-25,United States,US,Falcon9
2019-07-25,United States,US,Falcon9
2019-07-25,United States,US,Falcon9
2019-07-25,United States,US,Falcon9
2019-07-25,United States,US,Falcon9
2019-07-25,United States,US,Falcon9
2019-07-26,China,CN,DF5
2019-07-26,China,CN,DF5
2019-07-26,China,CN,DF5
2019-07-30,Russia,RU,R-7
2019-07-31,Russia,RU,R-7
2019-08-05,Russia,RU,Proton
2019-08-06,Other,F,Other
2019-08-06,Other,F,Other
2019-08-06,United States,US,Falcon9
2019-08-08,United States,US,Other
2019-08-08,United States,US,Other
2019-08-17,China,CN,Other
2019-08-17,China,CN,Other
2019-08-17,China,CN,Other
2019-08-19,China,CN,DF5
2019-08-19,Other,NZ,Other
2019-08-19,Other,NZ,Other
2019-08-19,Other,NZ,Other
2019-08-19,Other,NZ,Other
2019-08-22,Russia,RU,R-7
2019-08-22,United States,US,Other
2019-08-30,Russia,RU,Other
2019-08-30,China,CN,Other
2019-08-30,China,CN,Other
2019-09-12,China,CN,DF5
2019-09-12,China,CN,DF5
2019-09-12,China,CN,DF5
2019-09-19,China,CN,Other
2019-09-19,China,CN,Other
2019-09-19,China,CN,Other
2019-09-19,China,CN,Other
2019-09-19,China,CN,Other
2019-09-22,China,CN,DF5
2019-09-22,China,CN,DF5
2019-09-24,Other,J,Other
2019-09-24,Other,J,Other
2019-09-24,Other,J,Other
2019-09-24,Other,J,Other
2019-09-25,China,CN,DF5
2019-09-25,Russia,RU,R-7
2019-09-26,Russia,RU,R-7
2019-10-04,China,CN,DF5
2019-10-09,Russia,RU,Proton
2019-10-09,Russia,RU,Proton
2019-10-11,United States,US,Other
2019-10-17,Other,NZ,Other
2019-10-17,China,CN,DF5
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-02,United States,US,Zenit
2019-11-03,China,CN,DF5
2019-11-03,China,CN,DF5
2019-11-03,China,CN,DF5
2019-11-03,China,CN,DF5
2019-11-04,China,CN,DF5
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-11,United States,US,Falcon9
2019-11-13,China,CN,Other
2019-11-13,China,CN,DF5
2019-11-13,China,CN,DF5
2019-11-13,China,CN,DF5
2019-11-13,China,CN,DF5
2019-11-13,China,CN,DF5
2019-11-17,China,CN,Other
2019-11-17,China,CN,Other
2019-11-23,China,CN,DF5
2019-11-23,China,CN,DF5
2019-11-25,Russia,RU,Other
2019-11-25,Russia,RU,Other
2019-11-25,Russia,RU,Other
2019-11-26,Other,F,Other
2019-11-26,Other,F,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,Other,IN,Other
2019-11-27,China,CN,DF5
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-05,United States,US,Falcon9
2019-12-06,Other,NZ,Other
2019-12-06,Other,NZ,Other
2019-12-06,Other,NZ,Other
2019-12-06,Other,NZ,Other
2019-12-06,Other,NZ,Other
2019-12-06,Other,NZ,Other
2019-12-06,Other,NZ,Other
2019-12-06,Russia,RU,R-7
2019-12-07,China,CN,Other
2019-12-07,China,CN,Other
2019-12-07,China,CN,Other
2019-12-07,China,CN,Other
2019-12-07,China,CN,Other
2019-12-07,China,CN,Other
2019-12-07,China,CN,Other
2019-12-11,Russia,RU,R-7
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-11,Other,IN,Other
2019-12-16,China,CN,DF5
2019-12-16,China,CN,DF5
2019-12-17,United States,US,Falcon9
2019-12-18,Other,F,R-7
2019-12-18,Other,F,R-7
2019-12-18,Other,F,R-7
2019-12-18,Other,F,R-7
2019-12-18,Other,F,R-7
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,China,CN,DF5
2019-12-20,United States,US,Other
2019-12-24,Russia,RU,Proton
2019-12-26,Russia,RU,Other
2019-12-26,Russia,RU,Other
2019-12-26,Russia,RU,Other
2019-12-26,Russia,RU,Other
2019-12-26,Russia,RU,Other
2019-12-27,China,CN,Other
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
